id,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
1936,02/06/15 2:06,20.5,19.65,0,431.5,0.002923278,0
1937,02/06/15 2:06,20.5,19.65,0,432,0.002923278,0
1938,02/06/15 2:08,20.55,19.65,0,429,0.002932352,0
1939,02/06/15 2:09,20.55,19.6,0,430,0.002924855,0
1940,02/06/15 2:10,20.5,19.6,0,430.5,0.002915804,0
1941,02/06/15 2:10,20.55,19.6,0,433,0.002924855,0
1942,02/06/15 2:12,20.6,19.6,0,436,0.00293393,0
1943,02/06/15 2:12,20.6,19.53,0,435,0.002923403,0
1944,02/06/15 2:13,20.6,19.445,0,434,0.00291062,0
1945,02/06/15 2:15,20.5,19.55,0,434,0.002908331,0
1946,02/06/15 2:16,20.5,19.6,0,435,0.002915804,0
1947,02/06/15 2:17,20.6,19.6,0,438,0.00293393,0
1948,02/06/15 2:18,20.6,19.5,0,440,0.002918891,0
1949,02/06/15 2:19,20.56666667,19.53333333,0,436.6666667,0.002917872,0
1950,02/06/15 2:19,20.56666667,19.5,0,437.6666667,0.002912869,0
1951,02/06/15 2:21,20.56666667,19.5,0,437,0.002912869,0
1952,02/06/15 2:22,20.6,19.5,0,433,0.002918891,0
1953,02/06/15 2:23,20.6,19.445,0,435.5,0.00291062,0
1954,02/06/15 2:23,20.6,19.5,0,435,0.002918891,0
1955,02/06/15 2:25,20.6,19.5,0,437,0.002918891,0
1956,02/06/15 2:25,20.6,19.34,0,436,0.00289483,0
1957,02/06/15 2:26,20.5,19.34,0,438,0.002876947,0
1958,02/06/15 2:28,20.6,19.5,0,440,0.002918891,0
1959,02/06/15 2:29,20.55,19.445,0,438.5,0.002901617,0
1960,02/06/15 2:30,20.55,19.39,0,436,0.002893372,0
1961,02/06/15 2:31,20.6,19.34,0,433,0.00289483,0
1962,02/06/15 2:31,20.5,19.39,0,432.5,0.002884419,0
1963,02/06/15 2:32,20.5,19.39,0,434.5,0.002884419,0
1964,02/06/15 2:34,20.55,19.29,0,433.5,0.00287838,0
1965,02/06/15 2:35,20.6,19.39,0,433.5,0.002902349,0
1966,02/06/15 2:36,20.6,19.295,0,434.5,0.002888063,0
1967,02/06/15 2:37,20.6,19.29,0,434,0.002887311,0
1968,02/06/15 2:38,20.6,19.29,0,435,0.002887311,0
1969,02/06/15 2:38,20.5,19.34,0,431,0.002876947,0
1970,02/06/15 2:39,20.5,19.29,0,431.5,0.002869474,0
1971,02/06/15 2:41,20.46333333,19.22666667,0,432.6666667,0.002853516,0
1972,02/06/15 2:42,20.5,19.39,0,436,0.002884419,0
1973,02/06/15 2:43,20.5,19.39,0,436,0.002884419,0
1974,02/06/15 2:44,20.5,19.245,0,441.5,0.00286275,0
1975,02/06/15 2:44,20.5,19.2,0,434,0.002856025,0
1976,02/06/15 2:45,20.39,19.29,0,433.5,0.002849966,0
1977,02/06/15 2:47,20.42666667,19.29,0,429.3333333,0.002856456,0
1978,02/06/15 2:48,20.5,19.29,0,434.5,0.002869474,0
1979,02/06/15 2:49,20.5,19.2,0,433.5,0.002856025,0
1980,02/06/15 2:50,20.5,19.15,0,435.5,0.002848553,0
1981,02/06/15 2:51,20.445,19.05,0,435,0.002823965,0
1982,02/06/15 2:51,20.39,19.16666667,0,434,0.002831662,0
1983,02/06/15 2:53,20.39,19.245,0,430.5,0.002843287,0
1984,02/06/15 2:54,20.39,19.2,0,426,0.002836609,0
1985,02/06/15 2:55,20.5,19.2,0,429,0.002856025,0
1986,02/06/15 2:55,20.5,19.2,0,435.5,0.002856025,0
1987,02/06/15 2:57,20.5,19.2,0,433.5,0.002856025,0
1988,02/06/15 2:57,20.5,19.2,0,427.5,0.002856025,0
1989,02/06/15 2:58,20.53333333,19.16666667,0,429.6666667,0.00285694,0
1990,02/06/15 3:00,20.525,19.175,0,433,0.002856712,0
1991,02/06/15 3:01,20.5,19.1,0,432.5,0.002841082,0
1992,02/06/15 3:02,20.5,19.1,0,431,0.002841082,0
1993,02/06/15 3:03,20.53333333,19.1,0,433.3333333,0.002846958,0
1994,02/06/15 3:04,20.5,19.1,0,433,0.002841082,0
1995,02/06/15 3:04,20.5,19.1,0,434,0.002841082,0
1996,02/06/15 3:06,20.5,19.1,0,437,0.002841082,0
1997,02/06/15 3:07,20.5,19.1,0,437,0.002841082,0
1998,02/06/15 3:08,20.5,19.1,0,439,0.002841082,0
1999,02/06/15 3:08,20.53333333,18.96333333,0,432.3333333,0.002826494,0
2000,02/06/15 3:10,20.525,19.075,0,432,0.002841746,0
2001,02/06/15 3:10,20.5,19.05,0,429.5,0.002833611,0
2002,02/06/15 3:11,20.5,19.1,0,436.5,0.002841082,0
2003,02/06/15 3:13,20.53333333,19,0,432.6666667,0.002831984,0
2004,02/06/15 3:14,20.55,19,0,430,0.002834911,0
2005,02/06/15 3:15,20.5,18.945,0,425,0.002817922,0
2006,02/06/15 3:16,20.55,19,0,425.5,0.002834911,0
2007,02/06/15 3:16,20.55,19,0,434,0.002834911,0
2008,02/06/15 3:17,20.5,19,0,433,0.00282614,0
2009,02/06/15 3:19,20.5,19,0,433,0.00282614,0
2010,02/06/15 3:20,20.6,18.96333333,0,433.5,0.002838193,0
2011,02/06/15 3:21,20.5,19,0,426,0.00282614,0
2012,02/06/15 3:22,20.53333333,18.96333333,0,426.3333333,0.002826494,0
2013,02/06/15 3:23,20.53333333,18.92666667,0,430,0.002821004,0
2014,02/06/15 3:23,20.6,18.945,0,436,0.002835436,0
2015,02/06/15 3:24,20.6,19,0,437.5,0.002843706,0
2016,02/06/15 3:26,20.5,19,0,433.5,0.00282614,0
2017,02/06/15 3:27,20.55,18.945,0,432.5,0.002826667,0
2018,02/06/15 3:28,20.55,18.945,0,430,0.002826667,0
2019,02/06/15 3:29,20.5,19,0,433,0.00282614,0
2020,02/06/15 3:29,20.6,19,0,439,0.002843706,0
2021,02/06/15 3:30,20.5,18.89,0,429.5,0.002809704,0
2022,02/06/15 3:32,20.55,19,0,431,0.002834911,0
2023,02/06/15 3:33,20.6,19,0,433,0.002843706,0
2024,02/06/15 3:34,20.55,19,0,434,0.002834911,0
2025,02/06/15 3:35,20.55,18.89,0,434.5,0.002818424,0
2026,02/06/15 3:36,20.5,18.945,0,435.5,0.002817922,0
2027,02/06/15 3:36,20.5,18.84,0,434.5,0.002802233,0
2028,02/06/15 3:38,20.5,18.89,0,433.5,0.002809704,0
2029,02/06/15 3:39,20.5,19,0,433,0.00282614,0
2030,02/06/15 3:40,20.5,19,0,433.5,0.00282614,0
2031,02/06/15 3:40,20.5,19,0,434.5,0.00282614,0
2032,02/06/15 3:42,20.5,19,0,438,0.00282614,0
2033,02/06/15 3:42,20.5,18.945,0,437,0.002817922,0
2034,02/06/15 3:43,20.445,18.945,0,435,0.002808329,0
2035,02/06/15 3:45,20.5,19,0,434,0.00282614,0
2036,02/06/15 3:46,20.5,18.895,0,434.5,0.002810451,0
2037,02/06/15 3:47,20.5,18.89,0,431,0.002809704,0
2038,02/06/15 3:48,20.5,19,0,433.5,0.00282614,0
2039,02/06/15 3:49,20.42666667,18.89,0,431.6666667,0.002796958,0
2040,02/06/15 3:49,20.39,18.82333333,0,428.6666667,0.002780711,0
2041,02/06/15 3:51,20.39,18.79,0,429.5,0.002775765,0
2042,02/06/15 3:52,20.39,18.92666667,0,434.3333333,0.002796045,0
2043,02/06/15 3:53,20.39,18.84,0,430,0.002783184,0
2044,02/06/15 3:53,20.39,18.7,0,430,0.002762411,0
2045,02/06/15 3:55,20.39,18.89,0,424,0.002790604,0
2046,02/06/15 3:55,20.39,18.92666667,0,427.3333333,0.002796045,0
2047,02/06/15 3:56,20.39,18.82333333,0,430,0.002780711,0
2048,02/06/15 3:58,20.39,18.79,0,431,0.002775765,0
2049,02/06/15 3:59,20.39,18.79,0,433.5,0.002775765,0
2050,02/06/15 4:00,20.445,18.79,0,430,0.00278525,0
2051,02/06/15 4:01,20.445,18.79,0,434,0.00278525,0
2052,02/06/15 4:01,20.5,18.79,0,434,0.002794763,0
2053,02/06/15 4:02,20.5,18.79,0,435.5,0.002794763,0
2054,02/06/15 4:04,20.5,18.79,0,436.3333333,0.002794763,0
2055,02/06/15 4:05,20.5,18.745,0,434.5,0.00278804,0
2056,02/06/15 4:06,20.5,18.745,0,434,0.00278804,0
2057,02/06/15 4:07,20.5,18.7,0,434,0.002781317,0
2058,02/06/15 4:08,20.5,18.79,0,435,0.002794763,0
2059,02/06/15 4:08,20.5,18.79,0,430.5,0.002794763,0
2060,02/06/15 4:09,20.5,18.7,0,436,0.002781317,0
2061,02/06/15 4:11,20.39,18.66666667,0,431.6666667,0.002757465,0
2062,02/06/15 4:12,20.39,18.76,0,428.6666667,0.002771313,0
2063,02/06/15 4:13,20.39,18.7675,0,431,0.002772426,0
2064,02/06/15 4:14,20.39,18.7225,0,434.5,0.002765749,0
2065,02/06/15 4:14,20.39,18.7,0,434.5,0.002762411,0
2066,02/06/15 4:15,20.39,18.7,0,429.5,0.002762411,0
2067,02/06/15 4:17,20.39,18.745,0,432,0.002769088,0
2068,02/06/15 4:18,20.39,18.7,0,435.5,0.002762411,0
2069,02/06/15 4:19,20.39,18.6,0,436,0.002747573,0
2070,02/06/15 4:20,20.39,18.745,0,430,0.002769088,0
2071,02/06/15 4:21,20.39,18.76,0,434,0.002771313,0
2072,02/06/15 4:21,20.39,18.745,0,435,0.002769088,0
2073,02/06/15 4:23,20.39,18.7,0,434.5,0.002762411,0
2074,02/06/15 4:24,20.39,18.7,0,427.5,0.002762411,0
2075,02/06/15 4:25,20.39,18.7,0,433.3333333,0.002762411,0
2076,02/06/15 4:25,20.5,18.745,0,433,0.00278804,0
2077,02/06/15 4:27,20.39,18.7,0,438,0.002762411,0
2078,02/06/15 4:27,20.445,18.7,0,434,0.00277185,0
2079,02/06/15 4:28,20.46333333,18.73,0,432.6666667,0.002779474,0
2080,02/06/15 4:30,20.5,18.7,0,435,0.002781317,0
2081,02/06/15 4:31,20.445,18.7,0,433.5,0.00277185,0
2082,02/06/15 4:32,20.39,18.6,0,432,0.002747573,0
2083,02/06/15 4:33,20.39,18.7,0,434,0.002762411,0
2084,02/06/15 4:34,20.39,18.7,0,439,0.002762411,0
2085,02/06/15 4:34,20.39,18.7,0,434,0.002762411,0
2086,02/06/15 4:36,20.445,18.7,0,430,0.00277185,0
2087,02/06/15 4:37,20.445,18.7,0,435,0.00277185,0
2088,02/06/15 4:38,20.5,18.7,0,437.5,0.002781317,0
2089,02/06/15 4:38,20.5,18.7,0,434,0.002781317,0
2090,02/06/15 4:40,20.445,18.7,0,436,0.00277185,0
2091,02/06/15 4:40,20.445,18.7,0,432.5,0.00277185,0
2092,02/06/15 4:41,20.46333333,18.7,0,429.5,0.002775002,0
2093,02/06/15 4:43,20.39,18.7,0,430,0.002762411,0
2094,02/06/15 4:44,20.5,18.7,0,436,0.002781317,0
2095,02/06/15 4:45,20.5,18.745,0,436.5,0.00278804,0
2096,02/06/15 4:46,20.46333333,18.66666667,0,439.3333333,0.002770034,0
2097,02/06/15 4:46,20.39,18.6,0,435,0.002747573,0
2098,02/06/15 4:47,20.39,18.6,0,432,0.002747573,0
2099,02/06/15 4:49,20.39,18.65,0,431,0.002754992,0
2100,02/06/15 4:50,20.39,18.7,0,425.5,0.002762411,0
2101,02/06/15 4:51,20.39,18.7,0,429,0.002762411,0
2102,02/06/15 4:52,20.39,18.7,0,431.5,0.002762411,0
2103,02/06/15 4:53,20.39,18.6,0,435,0.002747573,0
2104,02/06/15 4:53,20.39,18.7,0,428,0.002762411,0
2105,02/06/15 4:54,20.39,18.7,0,431.5,0.002762411,0
2106,02/06/15 4:56,20.39,18.7,0,432.5,0.002762411,0
2107,02/06/15 4:57,20.445,18.7,0,434.5,0.00277185,0
2108,02/06/15 4:58,20.39,18.7,0,429,0.002762411,0
2109,02/06/15 4:59,20.39,18.66666667,0,428.6666667,0.002757465,0
2110,02/06/15 4:59,20.39,18.7,0,432,0.002762411,0
2111,02/06/15 5:00,20.39,18.7,0,430,0.002762411,0
2112,02/06/15 5:02,20.39,18.7,0,431,0.002762411,0
2113,02/06/15 5:03,20.445,18.6,0,431.5,0.002756961,0
2114,02/06/15 5:04,20.39,18.7,0,433,0.002762411,0
2115,02/06/15 5:05,20.39,18.7,0,437.5,0.002762411,0
2116,02/06/15 5:06,20.39,18.7,0,434,0.002762411,0
2117,02/06/15 5:06,20.39,18.7,0,432,0.002762411,0
2118,02/06/15 5:08,20.39,18.65,0,433,0.002754992,0
2119,02/06/15 5:09,20.39,18.7,0,425.5,0.002762411,0
2120,02/06/15 5:10,20.39,18.7,0,423,0.002762411,0
2121,02/06/15 5:10,20.39,18.66666667,0,430,0.002757465,0
2122,02/06/15 5:12,20.39,18.6,0,434,0.002747573,0
2123,02/06/15 5:12,20.35666667,18.6,0,428.6666667,0.002741897,0
2124,02/06/15 5:13,20.29,18.65,0,427,0.002737949,0
2125,02/06/15 5:15,20.34,18.7,0,425.5,0.002753854,0
2126,02/06/15 5:16,20.34,18.7,0,433.5,0.002753854,0
2127,02/06/15 5:17,20.34,18.7,0,434.5,0.002753854,0
2128,02/06/15 5:18,20.39,18.7,0,427,0.002762411,0
2129,02/06/15 5:19,20.39,18.65,0,433,0.002754992,0
2130,02/06/15 5:19,20.34,18.65,0,433.5,0.002746459,0
2131,02/06/15 5:21,20.35666667,18.66666667,0,432.6666667,0.002751768,0
2132,02/06/15 5:22,20.39,18.7,0,430,0.002762411,0
2133,02/06/15 5:23,20.34,18.7,0,430.5,0.002753854,0
2134,02/06/15 5:23,20.39,18.7,0,431,0.002762411,0
2135,02/06/15 5:25,20.39,18.65,0,431.3333333,0.002754992,0
2136,02/06/15 5:25,20.39,18.7,0,433,0.002762411,0
2137,02/06/15 5:26,20.39,18.7,0,432,0.002762411,0
2138,02/06/15 5:28,20.39,18.7,0,430,0.002762411,0
2139,02/06/15 5:29,20.34,18.7,0,431.5,0.002753854,0
2140,02/06/15 5:30,20.39,18.7,0,430.3333333,0.002762411,0
2141,02/06/15 5:31,20.39,18.7,0,429,0.002762411,0
2142,02/06/15 5:31,20.35666667,18.66666667,0,432.6666667,0.002751768,0
2143,02/06/15 5:32,20.34,18.6,0,431.5,0.002739063,0
2144,02/06/15 5:34,20.29,18.745,0,428,0.002751957,0
2145,02/06/15 5:35,20.29,18.745,0,425.5,0.002751957,0
2146,02/06/15 5:36,20.29,18.745,0,430.5,0.002751957,0
2147,02/06/15 5:37,20.29,18.79,0,432,0.002758593,0
2148,02/06/15 5:38,20.29,18.7,0,433,0.002745321,0
2149,02/06/15 5:38,20.29,18.745,0,435.5,0.002751957,0
2150,02/06/15 5:39,20.29,18.79,0,431.5,0.002758593,0
2151,02/06/15 5:41,20.29,18.7675,0,432.75,0.002755275,0
2152,02/06/15 5:42,20.29,18.7,0,437,0.002745321,0
2153,02/06/15 5:43,20.29,18.7,0,433.5,0.002745321,0
2154,02/06/15 5:44,20.29,18.7,0,434,0.002745321,0
2155,02/06/15 5:44,20.245,18.695,0,438.5,0.002736927,0
2156,02/06/15 5:45,20.29,18.79,0,436.5,0.002758593,0
2157,02/06/15 5:47,20.29,18.79,0,437,0.002758593,0
2158,02/06/15 5:48,20.29,18.79,0,436,0.002758593,0
2159,02/06/15 5:49,20.29,18.79,0,441,0.002758593,0
2160,02/06/15 5:50,20.29,18.79,0,440,0.002758593,0
2161,02/06/15 5:51,20.29,18.745,0,437,0.002751957,0
2162,02/06/15 5:51,20.29,18.79,0,438.5,0.002758593,0
2163,02/06/15 5:53,20.29,18.84,0,433,0.002765966,0
2164,02/06/15 5:54,20.245,18.795,0,434,0.002751631,0
2165,02/06/15 5:55,20.29,18.76,0,437,0.002754169,0
2166,02/06/15 5:55,20.29,18.79,0,435,0.002758593,0
2167,02/06/15 5:57,20.29,18.79,0,434,0.002758593,0
2168,02/06/15 5:57,20.29,18.79,0,437,0.002758593,0
2169,02/06/15 5:58,20.29,18.745,0,434.5,0.002751957,0
2170,02/06/15 6:00,20.29,18.745,0,439,0.002751957,0
2171,02/06/15 6:01,20.29,18.79,0,433,0.002758593,0
2172,02/06/15 6:02,20.29,18.7,0,434,0.002745321,0
2173,02/06/15 6:03,20.245,18.745,0,433,0.002744279,0
2174,02/06/15 6:04,20.245,18.745,0,432.5,0.002744279,0
2175,02/06/15 6:04,20.245,18.745,0,433,0.002744279,0
2176,02/06/15 6:06,20.2,18.745,0,433,0.002736619,0
2177,02/06/15 6:07,20.245,18.84,0,432,0.002758249,0
2178,02/06/15 6:08,20.2,18.79,0,434,0.002743218,0
2179,02/06/15 6:08,20.29,18.79,0,433,0.002758593,0
2180,02/06/15 6:10,20.245,18.745,0,430.5,0.002744279,0
2181,02/06/15 6:10,20.29,18.79,0,433,0.002758593,0
2182,02/06/15 6:11,20.29,18.745,0,434,0.002751957,0
2183,02/06/15 6:13,20.29,18.84,0,430,0.002765966,0
2184,02/06/15 6:14,20.29,18.79,0,431.3333333,0.002758593,0
2185,02/06/15 6:15,20.29,18.7,0,439,0.002745321,0
2186,02/06/15 6:16,20.29,18.79,0,439,0.002758593,0
2187,02/06/15 6:16,20.29,18.73,0,442,0.002749745,0
2188,02/06/15 6:17,20.2,18.7,0,432,0.002730021,0
2189,02/06/15 6:19,20.23,18.73,0,427.5,0.00273952,0
2190,02/06/15 6:20,20.29,18.745,0,433,0.002751957,0
2191,02/06/15 6:21,20.29,18.6,0,437,0.002730576,0
2192,02/06/15 6:22,20.29,18.7,0,432,0.002745321,0
2193,02/06/15 6:23,20.2,18.7,0,426,0.002730021,0
2194,02/06/15 6:23,20.29,18.7,0,431,0.002745321,0
2195,02/06/15 6:24,20.29,18.7,0,433.3333333,0.002745321,0
2196,02/06/15 6:26,20.29,18.675,0,429.25,0.002741635,0
2197,02/06/15 6:27,20.26,18.63333333,0,433.3333333,0.002730401,0
2198,02/06/15 6:28,20.245,18.65,0,430.5,0.00273031,0
2199,02/06/15 6:29,20.29,18.7,0,430,0.002745321,0
2200,02/06/15 6:29,20.29,18.7,0,433.5,0.002745321,0
2201,02/06/15 6:30,20.29,18.6,0,432.5,0.002730576,0
2202,02/06/15 6:32,20.29,18.7,0,432,0.002745321,0
2203,02/06/15 6:33,20.29,18.7,0,434,0.002745321,0
2204,02/06/15 6:34,20.29,18.6,0,429,0.002730576,0
2205,02/06/15 6:35,20.29,18.65,0,438,0.002737949,0
2206,02/06/15 6:36,20.29,18.7,0,439,0.002745321,0
2207,02/06/15 6:36,20.29,18.7,0,433,0.002745321,0
2208,02/06/15 6:38,20.29,18.65,0,433.5,0.002737949,0
2209,02/06/15 6:39,20.29,18.6,0,431,0.002730576,0
2210,02/06/15 6:40,20.32333333,18.56666667,0,432.6666667,0.002731306,0
2211,02/06/15 6:40,20.39,18.6,0,434,0.002747573,0
2212,02/06/15 6:42,20.39,18.6,0,434,0.002747573,0
2213,02/06/15 6:42,20.39,18.6,0,436.5,0.002747573,0
2214,02/06/15 6:43,20.39,18.6,0,432.6666667,0.002747573,0
2215,02/06/15 6:45,20.39,18.6,0,429.75,0.002747573,0
2216,02/06/15 6:46,20.39,18.5,0,428.5,0.002732736,0
2217,02/06/15 6:47,20.39,18.6,0,434,0.002747573,0
2218,02/06/15 6:48,20.29,18.6,0,435.5,0.002730576,0
2219,02/06/15 6:49,20.29,18.39,0,432,0.002699613,0
2220,02/06/15 6:49,20.245,18.6,0,433,0.002722958,0
2221,02/06/15 6:51,20.29,18.7,0,434,0.002745321,0
2222,02/06/15 6:52,20.29,18.65,0,433.5,0.002737949,0
2223,02/06/15 6:53,20.2,18.6,0,432,0.002715358,0
2224,02/06/15 6:53,20.2,18.6,0,431,0.002715358,0
2225,02/06/15 6:55,20.2,18.6,0,435,0.002715358,0
2226,02/06/15 6:55,20.2,18.6,0,438,0.002715358,0
2227,02/06/15 6:56,20.2,18.6,0,432,0.002715358,0
2228,02/06/15 6:58,20.1,18.6,0,430,0.002698537,0
2229,02/06/15 6:59,20.2,18.6,0,428.5,0.002715358,0
2230,02/06/15 7:00,20.2,18.6,0,432.6666667,0.002715358,0
2231,02/06/15 7:01,20.2,18.6,0,432,0.002715358,0
2232,02/06/15 7:01,20.2,18.6,0,430,0.002715358,0
2233,02/06/15 7:02,20.2,18.6,0,431.3333333,0.002715358,0
2234,02/06/15 7:04,20.2,18.6,0,432.6666667,0.002715358,0
2235,02/06/15 7:05,20.2,18.6,0,434,0.002715358,0
2236,02/06/15 7:06,20.2,18.6,0,429,0.002715358,0
2237,02/06/15 7:07,20.2,18.6,0,429,0.002715358,0
2238,02/06/15 7:08,20.2,18.6,0,433,0.002715358,0
2239,02/06/15 7:08,20.2,18.6,0,436,0.002715358,0
2240,02/06/15 7:09,20.2,18.6,0,440,0.002715358,0
2241,02/06/15 7:11,20.2,18.6,0,436,0.002715358,0
2242,02/06/15 7:12,20.2,18.6,0,435,0.002715358,0
2243,02/06/15 7:13,20.2,18.56666667,0,430,0.002710471,0
2244,02/06/15 7:14,20.2,18.6,0,425.5,0.002715358,0
2245,02/06/15 7:14,20.2,18.6,0,432,0.002715358,0
2246,02/06/15 7:15,20.245,18.6,0,439.5,0.002722958,0
2247,02/06/15 7:17,20.29,18.6,0,434,0.002730576,0
2248,02/06/15 7:18,20.29,18.5,0,442,0.002715832,0
2249,02/06/15 7:19,20.29,18.5,0,439,0.002715832,0
2250,02/06/15 7:20,20.29,18.56666667,0,436.6666667,0.002725661,0
2251,02/06/15 7:21,20.29,18.5,0,439,0.002715832,0
2252,02/06/15 7:21,20.29,18.5,0,436,0.002715832,0
2253,02/06/15 7:23,20.29,18.5,0,435,0.002715832,0
2254,02/06/15 7:24,20.29,18.55,0,439,0.002723204,0
2255,02/06/15 7:25,20.29,18.5,0,433,0.002715832,0
2256,02/06/15 7:25,20.29,18.5,0,435,0.002715832,0
2257,02/06/15 7:27,20.29,18.5,0,436,0.002715832,0
2258,02/06/15 7:27,20.245,18.5,0,438,0.002708254,0
2259,02/06/15 7:28,20.245,18.55,0,439,0.002715606,0
2260,02/06/15 7:30,20.2,18.5,0,436.5,0.002700696,0
2261,02/06/15 7:31,20.2,18.5,0,432.6666667,0.002700696,0
2262,02/06/15 7:32,20.2,18.5,0,427.5,0.002700696,0
2263,02/06/15 7:33,20.2,18.5,0,427,0.002700696,0
2264,02/06/15 7:34,20.245,18.55,0,432,0.002715606,0
2265,02/06/15 7:34,20.245,18.55,0,438,0.002715606,0
2266,02/06/15 7:36,20.2,18.5,0,436,0.002700696,0
2267,02/06/15 7:37,20.2,18.5,0,434,0.002700696,0
2268,02/06/15 7:38,20.2,18.6,0,435,0.002715358,0
2269,02/06/15 7:38,20.2,18.6,0,435,0.002715358,0
2270,02/06/15 7:40,20.2,18.6,260.3333333,434,0.002715358,0
2271,02/06/15 7:40,20.2,18.6,401.3333333,439,0.002715358,1
2272,02/06/15 7:41,20.175,18.6,433,437.5,0.002711144,0
2273,02/06/15 7:43,20.175,18.675,422.5,440.75,0.002722124,0
2274,02/06/15 7:44,20.2,18.7,419,442,0.002730021,0
2275,02/06/15 7:45,20.175,18.7,419,448.5,0.002725784,0
2276,02/06/15 7:46,20.1,18.745,419,451,0.002719666,0
2277,02/06/15 7:46,20.15,18.7,419,457.25,0.002721553,1
2278,02/06/15 7:47,20.13333333,18.7,409,458.6666667,0.002718736,0
2279,02/06/15 7:49,20.175,18.7225,411,456,0.002729078,0
2280,02/06/15 7:50,20.125,18.865,411,458,0.00274141,1
2281,02/06/15 7:51,20.15,18.89,411,460,0.002749327,1
2282,02/06/15 7:52,20.2,18.89,411,459.75,0.002757882,1
2283,02/06/15 7:53,20.2,19.05,411,464,0.002781346,1
2284,02/06/15 7:53,20.2225,19.05,407.5,463.5,0.002785236,1
2285,02/06/15 7:54,20.2675,19.2175,400,470.25,0.0028177,1
2286,02/06/15 7:56,20.29,19.2225,400,483.5,0.002822377,1
2287,02/06/15 7:57,20.315,19.245,413,488.6666667,0.002830085,1
2288,02/06/15 7:58,20.39,19.22,412.2,496.25,0.002839577,1
2289,02/06/15 7:59,20.39,19.26,409,496.25,0.002845514,1
2290,02/06/15 7:59,20.4175,19.29,411,497,0.002854832,1
2291,02/06/15 8:00,20.42666667,19.16333333,413,504,0.002837614,1
2292,02/06/15 8:02,20.4725,19.0975,411,503.25,0.00283587,1
2293,02/06/15 8:03,20.525,19.315,411,509.25,0.002877666,1
2294,02/06/15 8:04,20.5,19.2425,405,515,0.002862376,1
2295,02/06/15 8:05,20.56666667,19.2,409,515.3333333,0.002867849,1
2296,02/06/15 8:06,20.625,19.4175,405,524.5,0.002910988,1
2297,02/06/15 8:06,20.65,19.4725,408.5,531,0.002923796,1
2298,02/06/15 8:08,20.7,19.5,418.3333333,530.3333333,0.002937022,1
2299,02/06/15 8:09,20.7,19.5,419,533.6666667,0.002937022,1
2300,02/06/15 8:10,20.7,19.575,419,535.75,0.002948372,1
2301,02/06/15 8:10,20.7225,19.6,419,546.25,0.00295627,1
2302,02/06/15 8:12,20.7,19.53333333,419,547,0.002942066,1
2303,02/06/15 8:12,20.79,19.4725,419,546.25,0.00294924,1
2304,02/06/15 8:13,20.79,19.5,419,551.25,0.002953425,1
2305,02/06/15 8:15,20.79,19.53333333,419,560,0.002958497,1
2306,02/06/15 8:16,20.79,19.525,419,564,0.002957229,1
2307,02/06/15 8:17,20.815,19.625,419,568.75,0.002977048,1
2308,02/06/15 8:18,20.79,19.63333333,419,572,0.002973716,1
2309,02/06/15 8:19,20.84,19.65,419,573,0.002985471,1
2310,02/06/15 8:19,20.89,19.72,419,575.25,0.003005434,1
2311,02/06/15 8:21,20.865,19.65,419,579.5,0.002990089,1
2312,02/06/15 8:22,20.89,19.6,426,583.5,0.002987058,1
2313,02/06/15 8:23,20.89,19.63333333,423.6666667,585.3333333,0.002992162,1
2314,02/06/15 8:23,20.89,19.7,426,587.5,0.003002371,1
2315,02/06/15 8:25,20.89,19.65,422.5,591.5,0.002994714,1
2316,02/06/15 8:25,20.89,19.7,426,594,0.003002371,1
2317,02/06/15 8:26,20.89,19.625,419,597.5,0.002990886,1
2318,02/06/15 8:28,20.89,19.63333333,428.3333333,595.3333333,0.002992162,1
2319,02/06/15 8:29,20.865,19.675,429.5,590.75,0.002993912,1
2320,02/06/15 8:30,20.865,19.7425,429.5,589.75,0.003004233,1
2321,02/06/15 8:31,20.82333333,19.66666667,433,591,0.002984937,1
2322,02/06/15 8:31,20.84,19.695,433,589.5,0.002992341,1
2323,02/06/15 8:32,20.89,19.7225,433,595.75,0.003005817,1
2324,02/06/15 8:34,20.865,19.7225,433,596.75,0.003001175,1
2325,02/06/15 8:35,20.85666667,19.76,433,598.6666667,0.00300536,1
2326,02/06/15 8:36,20.865,19.7675,433,605.5,0.003008055,1
2327,02/06/15 8:37,20.84,19.745,433,609,0.002999974,1
2328,02/06/15 8:38,20.84,19.745,433,614,0.002999974,1
2329,02/06/15 8:38,20.84,19.745,433,614.75,0.002999974,1
2330,02/06/15 8:39,20.89,19.79,433,621,0.003016154,1
2331,02/06/15 8:41,20.865,19.7675,433,620.25,0.003008055,1
2332,02/06/15 8:42,20.865,19.7675,433,617.5,0.003008055,1
2333,02/06/15 8:43,20.865,19.7675,433,621.25,0.003008055,1
2334,02/06/15 8:44,20.89,19.79,433,616.6666667,0.003016154,1
2335,02/06/15 8:44,20.865,19.7675,433,620,0.003008055,1
2336,02/06/15 8:45,20.85666667,19.76,433,628.3333333,0.00300536,1
2337,02/06/15 8:47,20.84,19.7675,433,635.25,0.003003409,1
2338,02/06/15 8:48,20.865,19.7675,433,636.5,0.003008055,1
2339,02/06/15 8:49,20.89,19.79,433,635.5,0.003016154,1
2340,02/06/15 8:50,20.89,19.79,433,635.75,0.003016154,1
