id,name,type,lat,lon,address,pkd,regon,competitors_1km,competitors_3km,competitors_5km,population_density,income_level,unemployment_rate,accessibility_score,rental_cost
13197889404,Galicja,restaurant,49.9849791,20.0537723,,restaurant,,65,111,214,200,40000,0.05,0.4416911532046137,1279.154423397693
13376291001,Da Pietro,restaurant,50.0072349,19.963376,,restaurant,,57,239,804,200,40000,0.05,0.6266822862480288,1186.6588568759855
13390843114,Fala,restaurant,50.0460455,19.9336837,,restaurant,,156,449,694,200,40000,0.05,0.19265622465148768,1403.6718876742561
13510365801,Klasztorna,restaurant,50.0438072,19.9840101,,restaurant,,35,355,699,200,40000,0.05,0.533658100332993,1233.1709498335035
13544041066,Spiżarnia Gąski,restaurant,50.0450266,19.9478692,,restaurant,,230,454,712,200,40000,0.05,0.3111593060656156,1344.4203469671922
13606185302,MU Restaurant Krakow 무대륙,restaurant,50.0480536,19.9601376,,restaurant,,145,430,718,200,40000,0.05,0.37564758295331946,1312.1762085233404
37669710,Rimini,restaurant,50.0166844,20.010867,,restaurant,,63,186,446,200,40000,0.05,0.8008867426914748,1099.5566286542626
37737535,Teresita,restaurant,50.0074044,20.0116681,,restaurant,,30,150,448,200,40000,0.05,0.8618082140755057,1069.0958929622473
83643826,Artur,restaurant,50.0080384,20.0180192,,restaurant,,37,158,418,200,40000,0.05,0.8026912462154832,1098.6543768922584
107182940,U Muszkieterow,restaurant,50.016846,19.901075,,restaurant,,34,169,544,200,40000,0.05,0.1,1501.7455366268914
151294912,Camaro Pizza,restaurant,50.0215843,19.9984781,,restaurant,,42,224,656,200,40000,0.05,0.7836211225419567,1108.1894387290217
160333684,o!Pizza,restaurant,50.0041274,19.9888885,,restaurant,,2,201,461,200,40000,0.05,0.881466940050475,1059.2665299747625
160712857,Gospoda Piaszczańska,restaurant,50.0075846,19.9748424,,restaurant,,27,234,681,200,40000,0.05,0.7372394635946982,1131.380268202651
161844042,Hotel Kontrast,restaurant,49.9988802,19.9180172,,restaurant,,8,155,369,200,40000,0.05,0.18009552703502218,1409.9522364824888
161881216,Hotel Perła,restaurant,49.9969469,19.9208567,,restaurant,,6,142,369,200,40000,0.05,0.2079783238761861,1396.010838061907
173228348,Baba,restaurant,50.0075313,19.974559,,restaurant,,29,236,683,200,40000,0.05,0.7346766198221527,1132.6616900889237
266430528,Fanaberia,restaurant,50.0169408,20.0499259,,restaurant,,24,118,285,200,40000,0.05,0.47278218965496077,1263.6089051725196
295400269,Magillo,restaurant,50.0143145,20.0370653,,restaurant,,10,149,326,200,40000,0.05,0.602666214079421,1198.6668929602895
301554372,pizzeria pod Lasem,restaurant,50.0128095,20.0871195,,restaurant,,1,31,174,200,40000,0.05,0.1194382150865233,1440.2808924567385
301663370,Trattoria Rialto,restaurant,50.0212063,19.9025389,,restaurant,,50,192,586,200,40000,0.05,0.1,1498.7076591777036
324022174,Sharma Indian Restaurant,restaurant,49.9892274,20.0471472,,restaurant,,45,117,232,200,40000,0.05,0.5163774841262888,1241.8112579368556
337261558,Pizza Chata,restaurant,49.9980217,19.9380736,,restaurant,,11,163,448,200,40000,0.05,0.3804200868451195,1309.7899565774403
337263901,Szyb Swoszowice,restaurant,49.9908883,19.9416673,,restaurant,,13,130,362,200,40000,0.05,0.4095995455472532,1295.2002272263735
338127594,Restauracja PÓŁ na PÓŁ,restaurant,50.00329,19.9944231,,restaurant,,4,179,456,200,40000,0.05,0.9352497771355093,1032.3751114322454
480218995,Bufet u Tomiego,restaurant,50.0316162,20.0563487,,restaurant,,5,43,191,200,40000,0.05,0.3538761655742586,1323.0619172128706
506534188,Pyassek,restaurant,50.0134603,19.9725037,,restaurant,,43,265,797,200,40000,0.05,0.6938584984390525,1153.0707507804739
638036823,Weź kawałek!,restaurant,50.0148208,20.0002926,,restaurant,,51,197,563,200,40000,0.05,0.8517631195012267,1074.1184402493866
703404018,Peron Bagry,restaurant,50.0303567,19.9986933,,restaurant,,15,227,648,200,40000,0.05,0.6961518965371148,1151.9240517314427
717246741,Panda pizza,restaurant,50.0255555,19.996442,,restaurant,,20,238,667,200,40000,0.05,0.7419800503352186,1129.0099748323908
754090783,Igła,restaurant,50.0112668,19.9311347,,restaurant,,35,313,731,200,40000,0.05,0.30219126357361614,1348.904368213192
1248934243,Parkowa | Food & Chill Out,restaurant,50.0401878,19.9510701,,restaurant,,169,485,736,200,40000,0.05,0.3668180054005047,1316.5909972997476
1248934244,restaurant_1248934244,restaurant,50.0400921,19.9509128,,restaurant,,169,485,736,200,40000,0.05,0.3662074719397449,1316.8962640301274
1428322504,Pino River,restaurant,50.0468731,19.9358803,,restaurant,,179,443,696,200,40000,0.05,0.20574415761042064,1397.1279211947897
1483387024,Olimp,restaurant,50.0149057,19.9323611,,restaurant,,38,342,751,200,40000,0.05,0.3073817295436244,1346.3091352281879
1483387025,Tigon Asian Cuisine,restaurant,50.0149409,19.9323145,,restaurant,,38,342,751,200,40000,0.05,0.306850852769772,1346.5745736151139
1481013655,Nad and Greg,cafe,50.0445276,19.9482263,,cafe,,234,455,719,200,40000,0.05,0.3171220333434379,1341.438983328281
1913933739,Emigrant Coffee 2.0 - Kalwaryjska,cafe,50.0442724,19.94826,,cafe,,233,455,719,200,40000,0.05,0.3190394283249868,1340.4802858375065
2055624948,Urban Coffee,cafe,50.0483779,19.9445164,,cafe,,195,438,698,200,40000,0.05,0.2638715412803476,1368.0642293598262
2121666920,Kładka Cafe,cafe,50.0474472,19.9467564,,cafe,,220,444,702,200,40000,0.05,0.28682977285925126,1356.5851135703745
2121835216,Dala,cafe,50.0483756,19.9431263,,cafe,,199,435,698,200,40000,0.05,0.25335306690176096,1373.3234665491195
2140721214,Mostowa,cafe,50.0479673,19.9461091,,cafe,,210,443,700,200,40000,0.05,0.2785368358606093,1360.7315820696954
2926566112,Za Witrażem,cafe,50.0119881,20.0003722,,cafe,,50,175,502,200,40000,0.05,0.8800612346027838,1059.9693826986081
3620464896,Mikroklimat,cafe,50.0218821,19.9115397,,cafe,,75,263,669,200,40000,0.05,0.1,1455.632828506139
4285260192,Przystań Papieska,cafe,50.0132759,19.935852,,cafe,,42,335,757,200,40000,0.05,0.3449263075951049,1327.5368462024476
4397866076,Kawiarnia,cafe,49.9833856,20.0556853,,cafe,,62,111,205,200,40000,0.05,0.41888977607943445,1290.5551119602828
4461263420,McCafé,cafe,50.0325619,19.9704402,,cafe,,21,513,789,200,40000,0.05,0.560220611254926,1219.889694372537
4646118692,MaxiPizza,cafe,50.0332357,19.9244262,,cafe,,64,483,708,200,40000,0.05,0.17440863613225466,1412.7956819338726
4802144831,Karma Coffee Roasters,cafe,50.0494227,19.9458409,,cafe,,192,427,698,200,40000,0.05,0.26680075094828026,1366.5996245258598
4995442921,Urban Coffee,cafe,50.0373897,19.9400908,,cafe,,87,529,737,200,40000,0.05,0.2938058403859548,1353.0970798070225
5115874298,Bonbon Boutique,cafe,50.0468094,19.9508394,,cafe,,232,440,713,200,40000,0.05,0.321185995966486,1339.407002016757
5115877138,String Taste,cafe,50.0499476,19.9627951,,cafe,,102,409,697,200,40000,0.05,0.3771864380273803,1311.40678098631
5115878693,Knitted Coffee,cafe,50.0491733,19.9594407,,cafe,,147,421,707,200,40000,0.05,0.36257782832881424,1318.711085835593
5126205723,PodwaFelskie,cafe,50.0480668,19.9436304,,cafe,,201,435,698,200,40000,0.05,0.25919307060475705,1370.4034646976215
5343606013,Piekarnia Buczek,cafe,50.0125003,20.0194768,,cafe,,52,167,412,200,40000,0.05,0.7685689652769174,1115.7155173615413
5486245423,Cafe Lukier,cafe,50.0437613,19.9498967,,cafe,,234,459,718,200,40000,0.05,0.3347637976943838,1332.618101152808
5726735407,CafeKULTURA,cafe,49.9825856,20.0597126,,cafe,,62,114,187,200,40000,0.05,0.3779987197665817,1311.000640116709
5820872511,Film Cafe,cafe,50.0473901,19.9612885,,cafe,,140,431,726,200,40000,0.05,0.3880848253017224,1305.9575873491387
5938634486,Pan Steskal,cafe,49.9846086,20.0629249,,cafe,,62,114,187,200,40000,0.05,0.3522007846585643,1323.8996076707178
6049380185,Bonjour Cava,cafe,50.0452634,19.9482563,,cafe,,228,454,712,200,40000,0.05,0.3125273918729399,1343.73630406353
6206115604,Fabryka Kwiatów,cafe,50.0278147,19.9290529,,cafe,,47,528,730,200,40000,0.05,0.23795350965310302,1381.0232451734485
6304273489,Ciacho bez Cukru,cafe,50.04409,19.957758,,cafe,,185,457,745,200,40000,0.05,0.3894007317397209,1305.2996341301396
6325207086,Costa,cafe,50.0274177,19.9509576,,cafe,,32,628,793,200,40000,0.05,0.43813816012740625,1280.930919936297
6540804466,AfterTaste,cafe,50.0462881,19.9545354,,cafe,,234,439,721,200,40000,0.05,0.3511843054634285,1324.4078472682859
6636952801,nadziana kawiarnia,cafe,50.0352515,19.9997678,,cafe,,17,208,634,200,40000,0.05,0.6474773526296392,1176.2613236851803
6780544785,Lajkonik,cafe,50.0441335,19.9474436,,cafe,,214,459,719,200,40000,0.05,0.3137099007555104,1343.1450496222446
7673171871,"Kawiarnia ""Słodko czy Słono""",cafe,49.9845546,20.0616437,,cafe,,62,114,188,200,40000,0.05,0.3645075821970759,1317.746208901462
8170645831,Pół Serio,cafe,50.0106846,19.9562857,,cafe,,71,242,821,200,40000,0.05,0.5499888110668731,1225.0055944665635
9416654157,GoodFord,cafe,50.0401313,19.9650924,,cafe,,73,488,779,200,40000,0.05,0.46811074672917796,1265.944626635411
10221679199,Gwar,cafe,50.0480028,19.9460467,,cafe,,207,443,700,200,40000,0.05,0.2778346872959149,1361.0826563520427
10222457077,Słodkohole,cafe,50.0491924,19.9432722,,cafe,,189,433,697,200,40000,0.05,0.2491381278423872,1375.4309360788066
10592543611,Nutetes Cafe & Pizza,cafe,49.9702902,20.0430371,,cafe,,3,106,131,200,40000,0.05,0.4770407097631887,1261.4796451184056
10653359166,Tworzywo,cafe,50.0464727,19.9539274,,cafe,,233,438,719,200,40000,0.05,0.3455997924778669,1327.2001037610667
10712154179,kawa | Romanowicza,cafe,50.0480826,19.964238,,cafe,,105,417,721,200,40000,0.05,0.400762395475722,1299.618802262139
10776077053,Bar Vietnam,cafe,50.0425148,19.971672,,cafe,,61,431,756,200,40000,0.05,0.48911999422175,1255.440002889125
10784615953,Wild Bean Cafe,cafe,50.0400581,19.9843902,,cafe,,31,353,716,200,40000,0.05,0.5700793989990421,1214.960300500479
10895808666,TuTa,cafe,50.040293,19.9858733,,cafe,,36,327,709,200,40000,0.05,0.5730234781759277,1213.4882609120361
11257437648,Bistro FuliBeli,cafe,50.0284772,19.9372069,,cafe,,35,604,757,200,40000,0.05,0.3105129205380345,1344.7435397309828
11565272657,Green Times Cafe,cafe,50.0489934,19.9447417,,cafe,,189,434,698,200,40000,0.05,0.26149929164218955,1369.2503541789051
11635769618,Lokator,cafe,50.0480823,19.9453272,,cafe,,200,439,700,200,40000,0.05,0.27191877972786593,1364.040610136067
11638687726,Zakręcona Kawiarenka,cafe,50.0477693,19.9449093,,cafe,,202,441,700,200,40000,0.05,0.27082983817355855,1364.5850809132207
11663751269,Coffee Things,cafe,50.0490629,19.9429954,,cafe,,191,434,696,200,40000,0.05,0.24789012919852205,1376.054935400739
11738437955,Crush,cafe,50.045636,19.947992,,cafe,,227,454,708,200,40000,0.05,0.3080840686904053,1345.9579656547974
11898117462,Wild Bean Cafe,cafe,50.0382644,20.0243898,,cafe,,4,122,329,200,40000,0.05,0.5462350111125488,1226.8824944437256
11981903044,Boby Specialty Coffee,cafe,50.0481514,19.9285834,,cafe,,55,430,653,200,40000,0.05,0.13867032574512683,1430.6648371274366
12035555799,Jeszcze 2 minutki,cafe,50.0396365,19.9852291,,cafe,,34,343,715,200,40000,0.05,0.5770069008766244,1211.4965495616877
12097792513,cafe_12097792513,cafe,49.9846594,20.0524983,,cafe,,64,111,214,200,40000,0.05,0.4530625711061599,1273.46871444692
12158301446,iove,cafe,50.0496064,19.9593251,,cafe,,145,421,706,200,40000,0.05,0.3584984480946204,1320.7507759526898
12260881003,Rękoczyny cafe & bakery,cafe,50.0192725,19.9070489,,cafe,,50,192,621,200,40000,0.05,0.1,1474.6402913644206
12270792379,Społeczna Kaffka,cafe,50.0188648,19.9822713,,cafe,,41,302,752,200,40000,0.05,0.7411202049734118,1129.439897513294
12304589259,Café Zakrzówek,cafe,50.0350478,19.9130438,,cafe,,56,407,647,200,40000,0.05,0.1,1468.7677730838582
12329854329,Optymista,cafe,50.0198758,20.0584838,,cafe,,20,74,246,200,40000,0.05,0.38231057253016,1308.8447137349199
12382457090,Equipo Cycling Spot,cafe,50.048915,19.9268371,,cafe,,46,418,633,200,40000,0.05,0.11991550624897018,1440.0422468755148
12438101341,Pod Masztem,cafe,49.9589443,20.0835133,,cafe,,1,16,109,200,40000,0.05,0.1,1465.2967273520221
12441220749,Zielna,cafe,50.0465941,19.9259988,,cafe,,49,444,658,200,40000,0.05,0.12551799582551615,1437.241002087242
12488314885,Baker House,cafe,50.019429,19.9184704,,cafe,,49,302,694,200,40000,0.05,0.1618734154580207,1419.0632922709897
12572830696,Bawialnia Chwilka,cafe,50.0126385,20.0187844,,cafe,,53,167,421,200,40000,0.05,0.7735965182224265,1113.2017408887868
12577107700,cafe_12577107700,cafe,50.0146945,20.0220754,,cafe,,50,162,399,200,40000,0.05,0.7348110832991208,1132.5944583504395
12996029190,Pod Kominem,cafe,49.9898252,20.0501836,,cafe,,58,117,232,200,40000,0.05,0.48795310136667425,1256.023449316663
13005350514,Nakielny,cafe,50.0280095,19.9505337,,cafe,,34,631,793,200,40000,0.05,0.43154182863291857,1284.2290856835407
13007424719,Starbucks,cafe,50.0284985,19.953276,,cafe,,31,617,800,200,40000,0.05,0.45270696347843276,1273.6465182607835
13014456347,Alicja Słodka Przygoda,cafe,50.0270443,19.9508564,,cafe,,32,626,793,200,40000,0.05,0.43906439019705,1280.4678049014751
13046178702,cafe_13046178702,cafe,49.9847861,20.059794,,cafe,,66,113,200,200,40000,0.05,0.38300849363950007,1308.49575318025
13197851100,Fit Cafe,cafe,49.9863813,20.0518357,,cafe,,76,111,224,200,40000,0.05,0.46405142185278425,1267.974289073608
13258218757,Rozkwit,cafe,50.0421763,19.9436764,,cafe,,221,479,714,200,40000,0.05,0.29635319949210426,1351.823400253948
13533748575,Parter,cafe,49.9939689,19.9453398,,cafe,,11,150,420,200,40000,0.05,0.4500807667256861,1274.959616637157
13609275272,Cake Factory,cafe,50.0448949,19.9979353,,cafe,,14,154,619,200,40000,0.05,0.5505764767949681,1224.711761602516
340461839,Cafe Royal,cafe,50.0193187,20.0503178,,cafe,,22,101,279,200,40000,0.05,0.46101083809321175,1269.4945809533942
340730246,cafe_340730246,cafe,50.0189492,19.9942559,,cafe,,49,234,691,200,40000,0.05,0.8019932159116583,1099.0033920441708
710495484,Coffeece,cafe,50.0486854,19.9599633,,cafe,,146,424,713,200,40000,0.05,0.36966631693603746,1315.1668415319812
1047522197,Per Piacere,cafe,50.0148964,20.0281106,,cafe,,29,151,364,200,40000,0.05,0.681863462437899,1159.0682687810506
1248934245,cafe_1248934245,cafe,50.0403107,19.9510913,,cafe,,173,483,736,200,40000,0.05,0.3662008622457924,1316.8995688771038
1306246241,cafe_1306246241,cafe,49.9846476,20.0524735,,cafe,,64,111,214,200,40000,0.05,0.4532674888018755,1273.3662555990622
1415010103,Mech Cafe,cafe,50.0416799,19.9483735,,cafe,,217,471,726,200,40000,0.05,0.3364859032198354,1331.7570483900822
1483387055,Cukiernia Sowa,cafe,50.014098,19.9316951,,cafe,,37,334,740,200,40000,0.05,0.30255373196137403,1348.723134019313
1418989397,butcher_1418989397,butcher,50.0444726,19.983122,,butcher,,37,364,701,200,40000,0.05,0.52432374089515,1237.838129552425
1480570892,Wytwórnia mięsa i wędlin KOB,butcher,50.0118328,19.9002869,,butcher,,15,154,434,200,40000,0.05,0.1,1502.0636779196886
1480570900,Hurtownia drobiu mięsa i wędlin,butcher,50.0119096,19.9004866,,butcher,,16,155,436,200,40000,0.05,0.1,1501.1176346857073
1913933744,Markam,butcher,50.043893,19.9474863,,butcher,,216,461,720,200,40000,0.05,0.3155816968629781,1342.209151568511
2058250991,M-Eats,butcher,50.046034,19.9549468,,butcher,,234,440,723,200,40000,0.05,0.35587889444297505,1322.0605527785124
2392829473,Kabanosik,butcher,50.0429242,19.9318993,,butcher,,114,475,708,200,40000,0.05,0.19500358472040635,1402.4982076397969
3865221066,Masarnia Na Ruczaju,butcher,50.0270759,19.9122151,,butcher,,81,297,661,200,40000,0.05,0.1,1459.328124242894
5053527401,Kabanosik,butcher,50.0236403,19.9109483,,butcher,,77,267,667,200,40000,0.05,0.1,1460.6807206998042
5420844159,butcher_5420844159,butcher,50.0179615,19.9862734,,butcher,,41,283,733,200,40000,0.05,0.7739391608858591,1113.0304195570704
5420844160,Laskopol,butcher,50.0186009,19.9863307,,butcher,,41,286,741,200,40000,0.05,0.7691660243161542,1115.416987841923
6321572308,Szubryt,butcher,50.0145263,19.9491095,,butcher,,49,319,804,200,40000,0.05,0.4707688234863586,1264.6155882568207
6605286392,Kabanosik,butcher,50.0002062,19.9117038,,butcher,,15,137,365,200,40000,0.05,0.11703559228699745,1441.4822038565012
6736341582,Szubryt,butcher,50.0189381,19.9815357,,butcher,,45,302,753,200,40000,0.05,0.7355038741115388,1132.2480629442307
7086813220,Szubryt,butcher,50.0404868,19.9427611,,butcher,,192,507,726,200,40000,0.05,0.2988956819809272,1350.5521590095364
7256310661,Markam,butcher,50.0164008,20.0064584,,butcher,,63,175,471,200,40000,0.05,0.8237339592547729,1088.1330203726136
8553744149,Kuźnia Smaków Biernat,butcher,50.0225862,20.050192,,butcher,,21,86,280,200,40000,0.05,0.449602571368663,1275.1987143156684
9403262631,Szubryt,butcher,50.0079381,19.9595896,,butcher,,56,233,814,200,40000,0.05,0.5881731116391418,1205.913444180429
10110253056,Nik-Pol,butcher,50.0492693,19.944238,,butcher,,188,432,697,200,40000,0.05,0.25589889353058726,1372.0505532347065
11307720237,Markam,butcher,50.028564,19.9173324,,butcher,,76,415,683,200,40000,0.05,0.12536669479373996,1437.31665260313
11999599134,Salon Mięsny,butcher,50.0079899,19.9509751,,butcher,,59,225,801,200,40000,0.05,0.5032828448684413,1248.3585775657793
12546101990,Wiejskie Smakołyki,butcher,50.0272395,19.9217092,,butcher,,67,455,705,200,40000,0.05,0.1710585228805218,1414.4707385597392
12572830726,Konik,butcher,50.0146086,20.0196324,,butcher,,55,166,417,200,40000,0.05,0.7552874495004324,1122.3562752497837
12577107703,Madej Wróbel,butcher,50.0148083,20.0220627,,butcher,,49,162,399,200,40000,0.05,0.7342842721666767,1132.8578639166617
12580314833,u Zbyszka,butcher,50.0169721,20.0113094,,butcher,,63,186,446,200,40000,0.05,0.7960503231750908,1101.9748384124546
12580314836,butcher_12580314836,butcher,50.0169073,20.0111228,,butcher,,63,187,446,200,40000,0.05,0.7976207833966223,1101.1896083016888
12659066619,Embi,butcher,50.0145593,19.9489711,,butcher,,49,323,804,200,40000,0.05,0.46934739690642113,1265.3263015467894
12662900645,Specjały Lisieckie,butcher,50.0145773,19.9492802,,butcher,,49,320,803,200,40000,0.05,0.4722694070522415,1263.8652964738792
12674566072,Wędliny z Mnikowa,butcher,50.0145631,19.9493907,,butcher,,49,318,803,200,40000,0.05,0.4733706115207732,1263.3146942396133
12846867710,Wędliny tradycyjne z Podhala,butcher,50.0146727,19.9486761,,butcher,,49,327,802,200,40000,0.05,0.46619939710600367,1266.9003014469981
12995629903,"Drób, Mięso, Wędliny",butcher,49.9848994,20.0715446,,butcher,,43,115,168,200,40000,0.05,0.2687915543759223,1365.6042228120389
13160076074,butcher_13160076074,butcher,49.9844045,20.0623816,,butcher,,62,114,187,200,40000,0.05,0.35698494272607406,1321.507528636963
13464560596,Szubryt,butcher,50.0126879,19.9719124,,butcher,,44,263,794,200,40000,0.05,0.6917961583350989,1154.1019208324506
13533881207,Wędliny ze Swoszowic,butcher,49.9909074,19.9462358,,butcher,,13,136,369,200,40000,0.05,0.45472350349570123,1272.6382482521494
266521785,Rolniczy handel detaliczny,butcher,50.0218065,20.0515365,,butcher,,21,88,274,200,40000,0.05,0.4403988675404633,1279.8005662297683
297607988,Szubryt,butcher,50.031252,19.9212142,,butcher,,67,469,702,200,40000,0.05,0.15242169767980118,1423.7891511600994
340961611,butcher_340961611,butcher,50.0329646,19.9699215,,butcher,,22,519,796,200,40000,0.05,0.5537510767060744,1223.1244616469628
394758137,Szubryt,butcher,49.9872512,20.0632932,,butcher,,68,115,201,200,40000,0.05,0.35435605263582204,1322.821973682089
632660114,Szubryt Delikatesy Mięsno-Spożywcze,butcher,50.0236249,19.9963425,,butcher,,29,236,670,200,40000,0.05,0.7609365761434708,1119.5317119282645
635866767,J.W.,hairdresser,50.0155358,20.0196734,,hairdresser,,52,161,418,200,40000,0.05,0.7493201744854592,1125.3399127572704
635866783,AN,hairdresser,50.0161391,20.0200405,,hairdresser,,50,162,415,200,40000,0.05,0.742688478870474,1128.655760564763
1417926777,"Studio urody ""Warsztat""",hairdresser,50.0443028,19.9729869,,hairdresser,,67,408,736,200,40000,0.05,0.48111218366107256,1259.4439081694636
1480530141,hairdresser_1480530141,hairdresser,50.0447002,19.9508253,,hairdresser,,233,456,718,200,40000,0.05,0.335450603782538,1332.274698108731
1480534374,hairdresser_1480534374,hairdresser,50.0451252,19.9516833,,hairdresser,,236,455,718,200,40000,0.05,0.33888070865159414,1330.5596456742028
1774017063,Ela,hairdresser,50.0284196,19.934495,,hairdresser,,41,581,748,200,40000,0.05,0.2859566757429778,1357.0216621285113
1784524533,Paradise,hairdresser,50.0285364,19.9171629,,hairdresser,,76,410,683,200,40000,0.05,0.12385439216019345,1438.0728039199032
1848347898,hairdresser_1848347898,hairdresser,50.0112684,20.0091034,,hairdresser,,67,157,454,200,40000,0.05,0.8551384350077684,1072.4307824961159
1848347949,Salon Fryzjerski Teresa,hairdresser,50.0130044,20.0121262,,hairdresser,,72,171,448,200,40000,0.05,0.8221913540347332,1088.9043229826334
1882980761,Vena Salon Fryzjerski,hairdresser,49.9877521,20.0426457,,hairdresser,,31,116,233,200,40000,0.05,0.5563033938714342,1221.8483030642828
1885872968,Salon fryzur Alicja,hairdresser,49.9913847,20.0408347,,hairdresser,,27,132,251,200,40000,0.05,0.5826636706228235,1208.6681646885881
1888774852,"""Monari"" - salon fryzur i urody",hairdresser,50.0284926,19.9240831,,hairdresser,,63,487,709,200,40000,0.05,0.18912368635100185,1405.438156824499
1892972089,"""KLEON"" - salon fryzjerski",hairdresser,50.0295083,19.9232348,,hairdresser,,65,479,707,200,40000,0.05,0.1775867401403184,1411.2066299298408
1913933720,Viking,hairdresser,50.0440764,19.947045,,hairdresser,,216,460,716,200,40000,0.05,0.3110180654066308,1344.4909672966846
1913933741,Studio Nova Hair,hairdresser,50.0441252,19.9469818,,hairdresser,,216,460,715,200,40000,0.05,0.3102201216126743,1344.889939193663
2135606462,hairdresser_2135606462,hairdresser,50.0490967,19.9377488,,hairdresser,,169,431,692,200,40000,0.05,0.2071760692102057,1396.4119653948972
2360466454,Paweł & Renata Strama,hairdresser,50.0476069,19.9536399,,hairdresser,,227,432,716,200,40000,0.05,0.33549448462635567,1332.2527576868222
2765974749,Atelier Magdalena Woźniak,hairdresser,50.0184173,20.0050344,,hairdresser,,54,198,515,200,40000,0.05,0.8090701378384971,1095.4649310807515
3009547184,Stara Fryzjernia,hairdresser,50.0184002,19.9053429,,hairdresser,,44,185,604,200,40000,0.05,0.1,1482.1445307283366
3024425363,Barry Men,hairdresser,50.0455692,19.9824923,,hairdresser,,35,352,694,200,40000,0.05,0.5118328618259693,1244.0835690870153
3024702719,Studio Effect,hairdresser,50.040145,19.9255005,,hairdresser,,63,484,688,200,40000,0.05,0.15372601805027342,1423.1369909748632
3024717341,Natalia,hairdresser,50.0413539,19.9263425,,hairdresser,,68,482,688,200,40000,0.05,0.15527682928312603,1422.361585358437
3038956833,Diego,hairdresser,49.9829852,20.0599001,,hairdresser,,62,114,187,200,40000,0.05,0.37730220820610283,1311.3488958969485
3038956867,hairdresser_3038956867,hairdresser,49.9821303,20.0586483,,hairdresser,,62,113,187,200,40000,0.05,0.3868972948208327,1306.5513525895835
3041577321,hairdresser_3041577321,hairdresser,50.0222869,19.9102422,,hairdresser,,75,255,665,200,40000,0.05,0.1,1462.416710674746
3073149481,Salon fryzjerski PIERRE,hairdresser,50.0485572,19.9259422,,hairdresser,,48,425,633,200,40000,0.05,0.11442903092527079,1442.7854845373645
3092742474,SalOn i Ona,hairdresser,50.0452909,19.9289178,,hairdresser,,50,453,676,200,40000,0.05,0.15715097558046054,1421.4245122097698
3207801315,Fryzjer/kosmetyka,hairdresser,49.9844167,19.9442557,,hairdresser,,10,67,263,200,40000,0.05,0.4211851572929247,1289.4074213535378
3745363410,Salon fryzjerski Trendy,hairdresser,50.0082643,19.9601345,,hairdresser,,59,236,817,200,40000,0.05,0.5928689713691544,1203.565514315423
3745363413,Juli Hair,hairdresser,50.0082057,19.9607272,,hairdresser,,61,236,813,200,40000,0.05,0.5987910354528587,1200.6044822735707
3745363414,Wyczesani,hairdresser,50.008197,19.960805,,hairdresser,,61,236,812,200,40000,0.05,0.5995703764704716,1200.2148117647641
3805912176,Dżentelmen,hairdresser,50.0085445,19.9493462,,hairdresser,,56,228,792,200,40000,0.05,0.4863059339752983,1256.847033012351
4401364689,Irus Studio,hairdresser,50.0123125,19.9268281,,hairdresser,,35,305,711,200,40000,0.05,0.25799429881841396,1371.002850590793
4401374592,Fryzjerstwo AN,hairdresser,50.0122083,19.9265684,,hairdresser,,35,304,710,200,40000,0.05,0.2556047778599173,1372.1976110700414
4450181505,Fryzjer,hairdresser,50.0204214,19.9679344,,hairdresser,,42,384,822,200,40000,0.05,0.6198373662075916,1190.0813168962043
4721172695,Salonik Matrix,hairdresser,50.0137098,20.04241,,hairdresser,,12,137,305,200,40000,0.05,0.5542908217189096,1222.8545891405452
4728020761,hairdresser_4728020761,hairdresser,50.0159688,20.050602,,hairdresser,,23,118,280,200,40000,0.05,0.4693810239503078,1265.3094880248461
4787805122,Studio Fryzur Haka,hairdresser,50.0430664,19.9454051,,hairdresser,,226,467,714,200,40000,0.05,0.30463549738498874,1347.6822513075056
4802462719,Salon Fryzjerski Margaret,hairdresser,49.9936504,19.9461053,,hairdresser,,11,150,413,200,40000,0.05,0.4573255019581185,1271.3372490209408
4940259944,Kreator,hairdresser,50.008887,19.9487969,,hairdresser,,56,237,791,200,40000,0.05,0.48031391988914274,1259.8430400554287
5115872537,Kajetan Mardosz,hairdresser,50.0485837,19.963111,,hairdresser,,111,416,718,200,40000,0.05,0.3899857192909274,1305.0071403545362
5115878692,hairdresser_5115878692,hairdresser,50.0490958,19.9595232,,hairdresser,,146,421,708,200,40000,0.05,0.3637006273867328,1318.1496863066336
5115897408,Salon de Paris,hairdresser,50.0476122,19.952702,,hairdresser,,227,433,716,200,40000,0.05,0.32887986225710397,1335.560068871448
5115897410,Kesner,hairdresser,50.0469606,19.9513286,,hairdresser,,231,438,715,200,40000,0.05,0.3236714459436266,1338.1642770281867
5167137792,Fryzjer i solarium,hairdresser,50.0297416,19.9177377,,hairdresser,,79,429,688,200,40000,0.05,0.12526296683802873,1437.3685165809857
5289943222,Golden Eagle,hairdresser,50.0397703,19.9420271,,hairdresser,,160,514,729,200,40000,0.05,0.2969684291228467,1351.5157854385766
5420844152,hairdresser_5420844152,hairdresser,50.0169633,19.9881979,,hairdresser,,50,272,704,200,40000,0.05,0.7933497855553908,1103.3251072223045
5420844154,Salon Fryzur,hairdresser,50.0180912,19.9862686,,hairdresser,,41,284,735,200,40000,0.05,0.7728782565670886,1113.5608717164557
